loss_avg;epoch;iteration;global_iteration
0.12274698913097382;0;1;1
0.12717431783676147;0;2;2
0.11926554143428802;0;3;3
0.1187535971403122;0;4;4
0.12112092971801758;0;5;5
0.097863107919693;0;6;6
0.08527009189128876;0;7;7
0.07338275760412216;0;8;8
0.06662210077047348;0;9;9
0.05537908896803856;0;10;10
0.03923052176833153;0;11;11
0.04758535698056221;0;12;12
0.02738524228334427;0;13;13
0.024965982884168625;0;14;14
0.02326098084449768;0;15;15
0.0254829004406929;0;16;16
0.022601759061217308;0;17;17
0.02371121197938919;0;18;18
0.022769402712583542;0;19;19
0.030582096427679062;0;20;20
0.024205666035413742;0;21;21
0.01908227428793907;0;22;22
0.022568391636013985;0;23;23
0.0213870070874691;0;24;24
0.02070423774421215;0;25;25
0.02201828733086586;0;26;26
0.019115429371595383;0;27;27
0.022339221090078354;0;28;28
0.02377382107079029;0;29;29
0.01879541203379631;0;30;30
0.022491008043289185;0;31;31
0.016201376914978027;0;32;32
0.019159317016601562;0;33;33
0.022420158609747887;0;34;34
0.024767909198999405;0;35;35
0.019184604287147522;0;36;36
0.022265974432229996;0;37;37
0.015018983744084835;0;38;38
0.018849030137062073;0;39;39
0.018829546868801117;0;40;40
0.021878374740481377;0;41;41
0.01993759721517563;0;42;42
0.021653009578585625;0;43;43
0.020309293642640114;0;44;44
0.0153319351375103;0;45;45
0.019460242241621017;0;46;46
0.01944059692323208;0;47;47
0.0194495040923357;0;48;48
0.01960982196033001;0;49;49
0.020311810076236725;0;50;50
0.019188297912478447;0;51;51
0.015611978247761726;0;52;52
0.02166590839624405;0;53;53
0.01741962507367134;0;54;54
0.016438061371445656;0;55;55
0.017529722303152084;0;56;56
2.9020161828185844e+25;0;57;57
0.017907384783029556;0;58;58
0.018309062346816063;0;59;59
0.020300522446632385;0;60;60
0.015757180750370026;0;61;61
0.01858542673289776;0;62;62
0.0173967145383358;0;63;63
0.01676415093243122;0;64;64
0.018521912395954132;0;65;65
0.01723407208919525;0;66;66
0.01662834733724594;0;67;67
0.01733960211277008;0;68;68
0.01887303963303566;0;69;69
0.014070084318518639;0;70;70
0.016794776543974876;0;71;71
0.016409486532211304;0;72;72
0.020612278953194618;0;73;73
0.014736821874976158;0;74;74
0.015294887125492096;0;75;75
0.014478616416454315;0;76;76
0.016617655754089355;0;77;77
0.01675404980778694;0;78;78
0.013165093958377838;0;79;79
0.012347935698926449;1;1;80
0.013398428447544575;1;2;81
0.013213043101131916;1;3;82
0.013045276515185833;1;4;83
0.012443669140338898;1;5;84
0.017431752756237984;1;6;85
0.01556587964296341;1;7;86
0.012716347351670265;1;8;87
0.012796139344573021;1;9;88
0.012469854205846786;1;10;89
0.012232924811542034;1;11;90
0.014666078612208366;1;12;91
0.012605324387550354;1;13;92
0.013126030564308167;1;14;93
0.011043169535696507;1;15;94
0.01211274042725563;1;16;95
0.012697571888566017;1;17;96
0.016305241733789444;1;18;97
6.726827509744276e+25;1;19;98
0.01372906006872654;1;20;99
0.012507287785410881;1;21;100
0.012965130619704723;1;22;101
0.010917149484157562;1;23;102
0.010055777616798878;1;24;103
0.014491183683276176;1;25;104
0.013504959642887115;1;26;105
0.010545768775045872;1;27;106
0.012889917939901352;1;28;107
0.014805357903242111;1;29;108
0.011492608115077019;1;30;109
0.013078572228550911;1;31;110
0.009787322953343391;1;32;111
0.009003955870866776;1;33;112
0.011961464770138264;1;34;113
0.009844652377068996;1;35;114
0.010984028689563274;1;36;115
0.010289880447089672;1;37;116
0.010196029208600521;1;38;117
0.01241189893335104;1;39;118
0.011144397780299187;1;40;119
0.008376926183700562;1;41;120
0.011054936796426773;1;42;121
0.009006377309560776;1;43;122
0.01168038696050644;1;44;123
0.011549625545740128;1;45;124
0.0126867163926363;1;46;125
0.007874390110373497;1;47;126
0.009780723601579666;1;48;127
0.011550355702638626;1;49;128
0.010418782010674477;1;50;129
0.008549043908715248;1;51;130
0.010039596818387508;1;52;131
0.009745312854647636;1;53;132
0.01016924250870943;1;54;133
0.012188068591058254;1;55;134
0.01180528849363327;1;56;135
0.008600966073572636;1;57;136
0.008866735734045506;1;58;137
0.010715225711464882;1;59;138
0.009595729410648346;1;60;139
0.009146817028522491;1;61;140
0.00894470140337944;1;62;141
0.011143140494823456;1;63;142
0.007832258939743042;1;64;143
0.006080029997974634;1;65;144
