loss_avg;epoch;iteration;global_iteration
0.5554660558700562;0;1;1
0.4684404134750366;0;2;2
0.3840641379356384;0;3;3
0.5747995376586914;0;4;4
0.3893948197364807;0;5;5
0.41076788306236267;0;6;6
0.38735347986221313;0;7;7
0.3577882945537567;0;8;8
0.3608850836753845;0;9;9
0.44414108991622925;0;10;10
0.3691856861114502;0;11;11
0.33325228095054626;0;12;12
0.3518625497817993;0;13;13
0.3103524148464203;0;14;14
0.3247746229171753;0;15;15
0.4092637300491333;0;16;16
0.35074377059936523;0;17;17
0.4128105342388153;0;18;18
0.32173579931259155;0;19;19
0.3643690049648285;0;20;20
0.41029131412506104;0;21;21
0.34893935918807983;0;22;22
0.2772682309150696;0;23;23
0.30262330174446106;0;24;24
0.3961208164691925;0;25;25
0.3556671738624573;0;26;26
0.2886141240596771;0;27;27
0.3557893931865692;0;28;28
0.47211194038391113;0;29;29
0.2960115969181061;0;30;30
0.34412384033203125;0;31;31
0.33472558856010437;0;32;32
0.31380581855773926;0;33;33
0.40544193983078003;0;34;34
0.3264008164405823;0;35;35
0.3398849368095398;0;36;36
0.41038137674331665;0;37;37
0.2941746115684509;0;38;38
0.41957271099090576;0;39;39
0.37596216797828674;0;40;40
0.36414656043052673;0;41;41
0.36640775203704834;0;42;42
0.2678077816963196;0;43;43
0.34564802050590515;0;44;44
0.3986513614654541;0;45;45
0.4721544682979584;0;46;46
0.3378354609012604;0;47;47
0.3529532551765442;0;48;48
0.3870719075202942;0;49;49
0.312261164188385;0;50;50
0.3313017785549164;0;51;51
0.48737603425979614;0;52;52
0.4600735008716583;0;53;53
0.37373223900794983;1;1;54
0.3310966193675995;1;2;55
0.31607264280319214;1;3;56
0.29717105627059937;1;4;57
0.41745737195014954;1;5;58
0.38717278838157654;1;6;59
0.35539814829826355;1;7;60
0.4414188861846924;1;8;61
0.31165042519569397;1;9;62
0.47742968797683716;1;10;63
0.4311407506465912;1;11;64
0.3551642894744873;1;12;65
0.3016989529132843;1;13;66
0.30328720808029175;1;14;67
0.2797505855560303;1;15;68
0.3694685995578766;1;16;69
0.3183722496032715;1;17;70
0.29083502292633057;1;18;71
0.4701789319515228;1;19;72
0.29769280552864075;1;20;73
0.27198824286460876;1;21;74
0.35229259729385376;1;22;75
0.29951152205467224;1;23;76
0.3510880768299103;1;24;77
0.3237850069999695;1;25;78
0.34561455249786377;1;26;79
0.3468638062477112;1;27;80
0.32951417565345764;1;28;81
0.3116767108440399;1;29;82
0.3102140724658966;1;30;83
0.2777497470378876;1;31;84
0.3685832619667053;1;32;85
0.5209199786186218;1;33;86
0.3413003981113434;1;34;87
0.3807070851325989;1;35;88
0.32950660586357117;1;36;89
0.40699484944343567;1;37;90
0.3542000949382782;1;38;91
0.3615036606788635;1;39;92
0.3779776692390442;1;40;93
0.339955598115921;1;41;94
0.3114141821861267;1;42;95
0.33415913581848145;1;43;96
0.36270397901535034;1;44;97
0.30476629734039307;1;45;98
0.35525447130203247;1;46;99
0.39616888761520386;1;47;100
0.294694721698761;1;48;101
0.338544100522995;1;49;102
0.4034910202026367;1;50;103
0.37919506430625916;1;51;104
0.29756489396095276;1;52;105
0.34964847564697266;1;53;106
0.32855224609375;2;1;107
0.3761748969554901;2;2;108
0.29312142729759216;2;3;109
0.3537018299102783;2;4;110
0.3358457684516907;2;5;111
0.3096320331096649;2;6;112
0.2746959328651428;2;7;113
0.3431631326675415;2;8;114
0.29523220658302307;2;9;115
0.356765478849411;2;10;116
0.4442020356655121;2;11;117
0.39374688267707825;2;12;118
0.3314691483974457;2;13;119
0.2995060384273529;2;14;120
0.3330298960208893;2;15;121
0.3552475571632385;2;16;122
0.31070470809936523;2;17;123
0.3059723377227783;2;18;124
0.31439095735549927;2;19;125
0.3850659132003784;2;20;126
0.30297717452049255;2;21;127
0.38333064317703247;2;22;128
0.3748972713947296;2;23;129
0.4271205961704254;2;24;130
0.3180328607559204;2;25;131
0.4062822759151459;2;26;132
0.32215625047683716;2;27;133
0.3833511173725128;2;28;134
0.36442410945892334;2;29;135
0.2921096980571747;2;30;136
0.34672820568084717;2;31;137
0.410334974527359;2;32;138
0.2704944312572479;2;33;139
0.34804466366767883;2;34;140
0.35939592123031616;2;35;141
0.2611996531486511;2;36;142
0.44495245814323425;2;37;143
0.34915778040885925;2;38;144
0.396054208278656;2;39;145
0.31060096621513367;2;40;146
0.2934092581272125;2;41;147
0.3509534001350403;2;42;148
0.377948522567749;2;43;149
0.30156993865966797;2;44;150
0.37634313106536865;2;45;151
0.35582128167152405;2;46;152
0.3299672603607178;2;47;153
0.35361552238464355;2;48;154
0.35277482867240906;2;49;155
0.30354559421539307;2;50;156
0.5109935998916626;2;51;157
0.35246551036834717;2;52;158
0.2883074879646301;2;53;159
0.29098379611968994;3;1;160
0.27091681957244873;3;2;161
0.37175947427749634;3;3;162
0.4645557701587677;3;4;163
0.330529123544693;3;5;164
0.3081499934196472;3;6;165
0.27953025698661804;3;7;166
0.3242489993572235;3;8;167
0.3759745955467224;3;9;168
0.3685685396194458;3;10;169
0.31446585059165955;3;11;170
