loss_avg;epoch;iteration;global_iteration
0.4558568596839905;0;1;1
0.37900424003601074;0;2;2
0.49987849593162537;0;3;3
0.44251540303230286;0;4;4
0.47320133447647095;0;5;5
0.43456292152404785;0;6;6
0.350536584854126;0;7;7
0.3363037109375;0;8;8
0.38910770416259766;0;9;9
0.39427560567855835;0;10;10
0.33399200439453125;0;11;11
0.32105696201324463;0;12;12
0.36248579621315;0;13;13
0.32426658272743225;0;14;14
0.32301971316337585;0;15;15
0.3139924705028534;0;16;16
0.30246415734291077;0;17;17
0.3026665151119232;0;18;18
0.3368365466594696;0;19;19
0.32817429304122925;0;20;20
0.32298606634140015;0;21;21
0.3550072908401489;0;22;22
0.34938696026802063;0;23;23
0.33930447697639465;0;24;24
0.32052239775657654;0;25;25
0.3312051296234131;0;26;26
0.3147035241127014;0;27;27
0.3953985273838043;0;28;28
0.3463387191295624;0;29;29
0.4215995669364929;0;30;30
0.3058474063873291;0;31;31
0.26762786507606506;0;32;32
0.33088600635528564;0;33;33
0.28993287682533264;0;34;34
0.31822431087493896;0;35;35
0.37157660722732544;0;36;36
0.31659775972366333;0;37;37
0.33343198895454407;0;38;38
0.3132587969303131;0;39;39
0.3141328692436218;0;40;40
0.3736259341239929;0;41;41
0.27517974376678467;0;42;42
0.3346022665500641;0;43;43
0.34067249298095703;0;44;44
0.31442317366600037;0;45;45
0.2860240042209625;0;46;46
0.3499224781990051;0;47;47
0.3422231674194336;0;48;48
0.3309260308742523;0;49;49
0.29926344752311707;0;50;50
0.3301119804382324;0;51;51
0.33682727813720703;0;52;52
0.34070292115211487;0;53;53
0.3296537399291992;0;54;54
0.4633770287036896;0;55;55
0.2735181450843811;0;56;56
3.7052895686332064e+25;0;57;57
0.28056132793426514;0;58;58
0.37028738856315613;0;59;59
0.32203948497772217;0;60;60
0.29938313364982605;0;61;61
0.4061833620071411;0;62;62
0.2898884415626526;0;63;63
0.359477698802948;0;64;64
0.2956969738006592;0;65;65
0.3527401089668274;0;66;66
0.3438228964805603;0;67;67
0.3692007064819336;0;68;68
0.31183552742004395;0;69;69
0.3497629463672638;0;70;70
0.32954657077789307;0;71;71
0.302087664604187;0;72;72
0.3349922001361847;0;73;73
0.43571123480796814;0;74;74
0.33052802085876465;0;75;75
0.2876124978065491;0;76;76
0.3150838315486908;0;77;77
0.29537537693977356;0;78;78
0.32176339626312256;0;79;79
0.2712481617927551;1;1;80
0.32225561141967773;1;2;81
0.3033909797668457;1;3;82
0.2979949414730072;1;4;83
0.30885016918182373;1;5;84
0.36554718017578125;1;6;85
0.33145472407341003;1;7;86
0.26338937878608704;1;8;87
0.25186601281166077;1;9;88
0.34016120433807373;1;10;89
0.26630231738090515;1;11;90
0.3114759624004364;1;12;91
0.28925496339797974;1;13;92
0.288507878780365;1;14;93
0.3119021952152252;1;15;94
0.3375318944454193;1;16;95
0.3633614778518677;1;17;96
0.3240583539009094;1;18;97
6.595892059140484e+25;1;19;98
0.3692145049571991;1;20;99
0.46143126487731934;1;21;100
0.3245179355144501;1;22;101
0.3096376955509186;1;23;102
0.28088656067848206;1;24;103
0.34771716594696045;1;25;104
0.4103010594844818;1;26;105
0.3389851152896881;1;27;106
0.29344889521598816;1;28;107
0.28547024726867676;1;29;108
0.3274153769016266;1;30;109
0.2783680856227875;1;31;110
0.31161707639694214;1;32;111
0.2854517698287964;1;33;112
0.3177526891231537;1;34;113
0.4160347282886505;1;35;114
0.325454980134964;1;36;115
0.3163027763366699;1;37;116
0.3587489426136017;1;38;117
