loss;epoch;iteration;global_iteration
6.347651481628418;0;1;1
6.1813812255859375;0;2;2
7.380186557769775;0;3;3
7.214362621307373;0;4;4
6.900155067443848;0;5;5
5.455469131469727;0;6;6
5.453526496887207;0;7;7
6.46746826171875;0;8;8
6.911961555480957;0;9;9
6.690946102142334;0;10;10
5.844062328338623;0;11;11
5.0375752449035645;0;12;12
5.276975631713867;0;13;13
6.154250621795654;0;14;14
5.051107883453369;0;15;15
3.990908439226403e+26;0;16;16
4.562453269958496;0;17;17
5.3938822746276855;0;18;18
6.052162170410156;0;19;19
6.441424369812012;0;20;20
6.425600051879883;0;21;21
4.7788896560668945;0;22;22
5.40437650680542;0;23;23
6.872016906738281;0;24;24
7.5258049964904785;0;25;25
4.73084831237793;0;26;26
5.769191741943359;0;27;27
6.291135311126709;0;28;28
6.0489606857299805;0;29;29
5.639048099517822;0;30;30
4.647998809814453;0;31;31
4.84931755065918;0;32;32
6.288252353668213;0;33;33
5.840574741363525;0;34;34
5.595530033111572;0;35;35
5.9753875732421875;0;36;36
5.222318172454834;0;37;37
7.007908344268799;1;1;38
5.345815181732178;1;2;39
5.877397537231445;1;3;40
5.609544277191162;1;4;41
5.964460372924805;1;5;42
5.820785999298096;1;6;43
5.6633734703063965;1;7;44
7.236616134643555;1;8;45
5.637447357177734;1;9;46
5.300088405609131;1;10;47
5.687877655029297;1;11;48
5.363808631896973;1;12;49
5.982612133026123;1;13;50
4.797852039337158;1;14;51
4.8951416015625;1;15;52
4.200599670410156;1;16;53
4.936278820037842;1;17;54
5.103024959564209;1;18;55
4.827608108520508;1;19;56
1.0310000370479288e+27;1;20;57
5.017752647399902;1;21;58
4.74955415725708;1;22;59
4.9163408279418945;1;23;60
4.624830722808838;1;24;61
5.372847080230713;1;25;62
6.553807735443115;1;26;63
4.991131782531738;1;27;64
6.078947067260742;1;28;65
5.847070217132568;1;29;66
5.235114574432373;1;30;67
4.9107747077941895;1;31;68
5.887986183166504;1;32;69
5.354593276977539;1;33;70
5.492171287536621;1;34;71
7.868310451507568;1;35;72
5.295468330383301;1;36;73
5.190568923950195;1;37;74
5.444397926330566;2;1;75
5.105047225952148;2;2;76
5.128063678741455;2;3;77
5.949878215789795;2;4;78
4.4394612312316895;2;5;79
6.148385524749756;2;6;80
5.001446723937988;2;7;81
4.521710395812988;2;8;82
5.032349109649658;2;9;83
5.914743423461914;2;10;84
5.793359756469727;2;11;85
6.517942905426025;2;12;86
5.31711483001709;2;13;87
4.589330673217773;2;14;88
6.0311174392700195;2;15;89
4.944917678833008;2;16;90
5.044482231140137;2;17;91
4.459336757659912;2;18;92
5.7394118309021;2;19;93
5.524101734161377;2;20;94
5.336141109466553;2;21;95
5.327564239501953;2;22;96
5.774271011352539;2;23;97
5.197540283203125;2;24;98
6.323481559753418;2;25;99
5.135254859924316;2;26;100
6.163172721862793;2;27;101
7.331767559051514;2;28;102
5.543644905090332;2;29;103
1.0832590727129376e+27;2;30;104
4.788121223449707;2;31;105
5.704881191253662;2;32;106
4.7513813972473145;2;33;107
4.637608051300049;2;34;108
4.736605167388916;2;35;109
5.129670143127441;2;36;110
4.69033145904541;2;37;111
4.358628749847412;3;1;112
4.9750471115112305;3;2;113
4.808600425720215;3;3;114
5.3697919845581055;3;4;115
5.608349800109863;3;5;116
5.366492748260498;3;6;117
5.367903709411621;3;7;118
7.050868034362793;3;8;119
5.700382232666016;3;9;120
5.426023960113525;3;10;121
6.075503826141357;3;11;122
4.34454870223999;3;12;123
5.271866798400879;3;13;124
5.583502292633057;3;14;125
5.354640007019043;3;15;126
5.912309169769287;3;16;127
5.3756561279296875;3;17;128
4.750411033630371;3;18;129
4.1422038078308105;3;19;130
4.218437194824219;3;20;131
4.720042705535889;3;21;132
1.0804321460771298e+27;3;22;133
5.649867534637451;3;23;134
5.573215007781982;3;24;135
5.338003158569336;3;25;136
5.711038589477539;3;26;137
6.138890743255615;3;27;138
5.620719909667969;3;28;139
5.7255401611328125;3;29;140
4.952927112579346;3;30;141
4.366325378417969;3;31;142
4.475254058837891;3;32;143
7.727114677429199;3;33;144
5.5536980628967285;3;34;145
5.030104160308838;3;35;146
5.24185037612915;3;36;147
5.058215141296387;3;37;148
5.901567459106445;4;1;149
6.963078022003174;4;2;150
6.199018955230713;4;3;151
4.978973388671875;4;4;152
6.424389839172363;4;5;153
4.885824680328369;4;6;154
4.792090892791748;4;7;155
4.990762710571289;4;8;156
3.8821120262145996;4;9;157
6.2060723304748535;4;10;158
6.567724704742432;4;11;159
5.369032859802246;4;12;160
5.901904106140137;4;13;161
5.27670431137085;4;14;162
6.272114276885986;4;15;163
4.809900283813477;4;16;164
5.495264053344727;4;17;165
4.769339084625244;4;18;166
4.408544063568115;4;19;167
5.938665390014648;4;20;168
5.4869914054870605;4;21;169
5.417086601257324;4;22;170
1.3177216171083637e+27;4;23;171
6.379133224487305;4;24;172
5.2385945320129395;4;25;173
4.336330890655518;4;26;174
