loss_avg;epoch;iteration;global_iteration
0.389038622379303;0;1;1
0.4163700342178345;0;2;2
0.39759188890457153;0;3;3
0.44589003920555115;0;4;4
0.35117048025131226;0;5;5
0.4853174388408661;0;6;6
0.3864747881889343;0;7;7
0.35846298933029175;0;8;8
0.39758431911468506;0;9;9
0.35376638174057007;0;10;10
0.30033886432647705;0;11;11
0.319662868976593;0;12;12
0.32503795623779297;0;13;13
0.3482304811477661;0;14;14
0.34520530700683594;0;15;15
0.3241313695907593;0;16;16
0.36792683601379395;0;17;17
0.3972007632255554;0;18;18
0.2951880097389221;0;19;19
0.2829494774341583;0;20;20
0.2933759391307831;0;21;21
0.3066520690917969;0;22;22
0.32855257391929626;0;23;23
0.36208680272102356;0;24;24
0.3451088070869446;0;25;25
0.46089935302734375;0;26;26
0.2883775532245636;0;27;27
0.3366847038269043;0;28;28
0.2933298945426941;0;29;29
0.32572856545448303;0;30;30
0.292507141828537;0;31;31
0.2660292983055115;0;32;32
0.3323342502117157;0;33;33
0.2789636552333832;0;34;34
0.3755744695663452;0;35;35
0.3906363248825073;0;36;36
0.27054673433303833;0;37;37
0.34208759665489197;0;38;38
0.30330783128738403;0;39;39
0.33530351519584656;0;40;40
0.32281866669654846;0;41;41
0.3467139005661011;0;42;42
0.2776039242744446;0;43;43
0.34389355778694153;0;44;44
0.271342396736145;0;45;45
0.3425596356391907;0;46;46
0.2640518248081207;0;47;47
0.30057287216186523;0;48;48
0.29420503973960876;0;49;49
0.30223143100738525;0;50;50
0.3401375114917755;0;51;51
0.30625754594802856;0;52;52
0.2946314811706543;0;53;53
0.3938252031803131;0;54;54
0.37378162145614624;0;55;55
0.23626300692558289;0;56;56
0.3165605962276459;1;1;57
0.36826303601264954;1;2;58
0.36800193786621094;1;3;59
0.2759513258934021;1;4;60
0.2538655400276184;1;5;61
0.42671844363212585;1;6;62
0.32990047335624695;1;7;63
0.313301682472229;1;8;64
0.3255414366722107;1;9;65
0.2887861728668213;1;10;66
0.3438648581504822;1;11;67
0.27785369753837585;1;12;68
0.29413530230522156;1;13;69
0.27719199657440186;1;14;70
0.37461352348327637;1;15;71
0.3331783711910248;1;16;72
0.263799250125885;1;17;73
0.2505315840244293;1;18;74
0.26600882411003113;1;19;75
0.3321795165538788;1;20;76
0.2822287082672119;1;21;77
0.290359765291214;1;22;78
0.36687785387039185;1;23;79
0.2604997456073761;1;24;80
0.36630257964134216;1;25;81
0.32605335116386414;1;26;82
0.30788880586624146;1;27;83
0.38617968559265137;1;28;84
0.2786124348640442;1;29;85
0.32376763224601746;1;30;86
0.2706553041934967;1;31;87
0.3573738932609558;1;32;88
0.29007241129875183;1;33;89
0.2946644127368927;1;34;90
0.26036641001701355;1;35;91
0.31256961822509766;1;36;92
0.37981024384498596;1;37;93
0.3205346167087555;1;38;94
0.3431095480918884;1;39;95
0.31137919425964355;1;40;96
0.290772408246994;1;41;97
0.23358333110809326;1;42;98
0.3296236991882324;1;43;99
0.2702471613883972;1;44;100
0.27862516045570374;1;45;101
0.3155817985534668;1;46;102
0.2796764373779297;1;47;103
0.4001888036727905;1;48;104
0.3305441439151764;1;49;105
0.31912490725517273;1;50;106
0.2746999263763428;1;51;107
0.24381808936595917;1;52;108
0.3633591830730438;1;53;109
0.2775968313217163;1;54;110
0.293381005525589;1;55;111
0.34542885422706604;1;56;112
0.26351842284202576;2;1;113
0.33732566237449646;2;2;114
0.25196588039398193;2;3;115
0.2710963785648346;2;4;116
0.34061384201049805;2;5;117
0.33694717288017273;2;6;118
0.27780795097351074;2;7;119
0.29510918259620667;2;8;120
0.24558688700199127;2;9;121
0.39218583703041077;2;10;122
0.31670278310775757;2;11;123
0.28958091139793396;2;12;124
0.38430219888687134;2;13;125
0.36395689845085144;2;14;126
0.29823237657546997;2;15;127
0.2411661595106125;2;16;128
0.28953033685684204;2;17;129
0.26534754037857056;2;18;130
0.36938658356666565;2;19;131
0.32080137729644775;2;20;132
0.31316253542900085;2;21;133
0.3097670376300812;2;22;134
0.2710861265659332;2;23;135
0.2796999514102936;2;24;136
0.2683604657649994;2;25;137
0.330824077129364;2;26;138
0.26333075761795044;2;27;139
0.23692145943641663;2;28;140
0.3165367543697357;2;29;141
0.29508766531944275;2;30;142
0.33935391902923584;2;31;143
0.2881620526313782;2;32;144
0.2622198760509491;2;33;145
0.3466281294822693;2;34;146
0.26018020510673523;2;35;147
0.3541991412639618;2;36;148
0.2747044265270233;2;37;149
0.2676898241043091;2;38;150
0.3332850933074951;2;39;151
0.3174571990966797;2;40;152
0.36003655195236206;2;41;153
0.25480642914772034;2;42;154
0.2844805121421814;2;43;155
0.3882020115852356;2;44;156
0.30839118361473083;2;45;157
0.36595532298088074;2;46;158
0.3058925271034241;2;47;159
0.321744829416275;2;48;160
0.3347688317298889;2;49;161
0.29535359144210815;2;50;162
0.3079231381416321;2;51;163
0.2932116687297821;2;52;164
0.3483971953392029;2;53;165
0.2610813081264496;2;54;166
0.26385149359703064;2;55;167
0.3222492039203644;2;56;168
0.2771322429180145;3;1;169
0.2843021750450134;3;2;170
0.265602171421051;3;3;171
0.2882513403892517;3;4;172
0.3769875168800354;3;5;173
0.25327223539352417;3;6;174
0.32755935192108154;3;7;175
0.3410013020038605;3;8;176
0.3144168555736542;3;9;177
0.2609187066555023;3;10;178
0.30217158794403076;3;11;179
0.26338157057762146;3;12;180
0.34711897373199463;3;13;181
0.29308345913887024;3;14;182
0.25826308131217957;3;15;183
0.4064564108848572;3;16;184
0.2797422409057617;3;17;185
0.29840749502182007;3;18;186
0.32439473271369934;3;19;187
0.26958611607551575;3;20;188
0.29129135608673096;3;21;189
0.3204394280910492;3;22;190
0.38441190123558044;3;23;191
0.26141637563705444;3;24;192
0.3789744973182678;3;25;193
0.2879326641559601;3;26;194
0.31022724509239197;3;27;195
0.4014572203159332;3;28;196
0.30666548013687134;3;29;197
0.2519211769104004;3;30;198
0.2899028956890106;3;31;199
0.31759321689605713;3;32;200
0.38388198614120483;3;33;201
0.25720885396003723;3;34;202
0.36043599247932434;3;35;203
0.31619957089424133;3;36;204
0.30394843220710754;3;37;205
0.28587469458580017;3;38;206
0.3258455991744995;3;39;207
0.30133965611457825;3;40;208
0.3361177444458008;3;41;209
0.3281962275505066;3;42;210
0.25539469718933105;3;43;211
0.31747356057167053;3;44;212
0.3224864602088928;3;45;213
0.32582908868789673;3;46;214
0.28883853554725647;3;47;215
0.29750633239746094;3;48;216
0.3442705571651459;3;49;217
0.3222489356994629;3;50;218
0.30782750248908997;3;51;219
0.2587704360485077;3;52;220
0.3229053318500519;3;53;221
0.3056212067604065;3;54;222
0.28665879368782043;3;55;223
0.28959938883781433;3;56;224
0.2924497127532959;4;1;225
0.24058343470096588;4;2;226
0.27420496940612793;4;3;227
0.3309004008769989;4;4;228
0.26256176829338074;4;5;229
0.27544501423835754;4;6;230
0.27712133526802063;4;7;231
0.33331137895584106;4;8;232
0.403584748506546;4;9;233
0.3079739809036255;4;10;234
0.43159785866737366;4;11;235
0.2751428186893463;4;12;236
0.3849813938140869;4;13;237
0.31053367257118225;4;14;238
0.32421424984931946;4;15;239
0.3400285243988037;4;16;240
0.3347928822040558;4;17;241
0.2825429141521454;4;18;242
0.3267943263053894;4;19;243
0.2842075228691101;4;20;244
0.27362972497940063;4;21;245
0.31874287128448486;4;22;246
0.2689209580421448;4;23;247
0.32806652784347534;4;24;248
0.22926224768161774;4;25;249
0.31269896030426025;4;26;250
0.30490413308143616;4;27;251
0.40787172317504883;4;28;252
0.32411205768585205;4;29;253
0.282373309135437;4;30;254
0.2453400045633316;4;31;255
0.26746588945388794;4;32;256
0.3337591290473938;4;33;257
0.2798430323600769;4;34;258
0.2702341079711914;4;35;259
0.25983569025993347;4;36;260
0.30365103483200073;4;37;261
0.31074851751327515;4;38;262
0.26087990403175354;4;39;263
0.4062427580356598;4;40;264
0.28185954689979553;4;41;265
0.2649236023426056;4;42;266
0.3708410859107971;4;43;267
0.3018014430999756;4;44;268
0.2708822786808014;4;45;269
0.2529374361038208;4;46;270
0.29570481181144714;4;47;271
0.2756401002407074;4;48;272
0.32880911231040955;4;49;273
0.3005797266960144;4;50;274
0.3048258125782013;4;51;275
0.2945716083049774;4;52;276
0.2979956567287445;4;53;277
0.28499627113342285;4;54;278
0.2967506945133209;4;55;279
0.3246406316757202;4;56;280
0.2870374917984009;5;1;281
0.38645604252815247;5;2;282
0.30014270544052124;5;3;283
0.3421039879322052;5;4;284
0.2715902626514435;5;5;285
0.3530025780200958;5;6;286
0.29550209641456604;5;7;287
0.3175688087940216;5;8;288
0.2697795331478119;5;9;289
0.34803396463394165;5;10;290
0.27859532833099365;5;11;291
0.2783314883708954;5;12;292
0.2779933214187622;5;13;293
0.3152664303779602;5;14;294
0.23671410977840424;5;15;295
0.32495296001434326;5;16;296
0.25027644634246826;5;17;297
0.2572401463985443;5;18;298
0.3073434829711914;5;19;299
0.2617027461528778;5;20;300
0.3153792917728424;5;21;301
0.34473761916160583;5;22;302
0.262250691652298;5;23;303
0.2972504794597626;5;24;304
0.30984753370285034;5;25;305
0.37392228841781616;5;26;306
0.3633490204811096;5;27;307
0.2817598879337311;5;28;308
0.2819537818431854;5;29;309
0.3040705621242523;5;30;310
0.2818461060523987;5;31;311
0.3148670494556427;5;32;312
0.24859967827796936;5;33;313
0.3067578673362732;5;34;314
0.28785380721092224;5;35;315
0.34568771719932556;5;36;316
0.32146358489990234;5;37;317
0.2968881130218506;5;38;318
0.3417666554450989;5;39;319
0.3178306519985199;5;40;320
0.3962608873844147;5;41;321
0.32291102409362793;5;42;322
0.3262544870376587;5;43;323
0.2524290084838867;5;44;324
0.3112539052963257;5;45;325
0.3112820088863373;5;46;326
0.3575839102268219;5;47;327
0.3237145245075226;5;48;328
0.3146364390850067;5;49;329
0.22306935489177704;5;50;330
0.31885388493537903;5;51;331
0.358420193195343;5;52;332
0.2993960380554199;5;53;333
0.3609400987625122;5;54;334
0.2568833529949188;5;55;335
0.3250061571598053;5;56;336
0.267056405544281;6;1;337
0.28558340668678284;6;2;338
0.2914154827594757;6;3;339
0.297053724527359;6;4;340
0.38020873069763184;6;5;341
0.2856288254261017;6;6;342
0.2698485553264618;6;7;343
0.31643787026405334;6;8;344
0.2942679226398468;6;9;345
0.3080509305000305;6;10;346
0.24807538092136383;6;11;347
0.29268184304237366;6;12;348
0.27805477380752563;6;13;349
0.2841269075870514;6;14;350
0.3714805245399475;6;15;351
0.3195505738258362;6;16;352
0.3210797905921936;6;17;353
0.31241855025291443;6;18;354
0.43505117297172546;6;19;355
0.25066903233528137;6;20;356
0.2844133973121643;6;21;357
0.3354650139808655;6;22;358
0.31891533732414246;6;23;359
0.3512018620967865;6;24;360
0.2699757516384125;6;25;361
0.32995471358299255;6;26;362
0.285310298204422;6;27;363
0.2619033455848694;6;28;364
0.29213932156562805;6;29;365
0.29799583554267883;6;30;366
0.33257603645324707;6;31;367
0.24662446975708008;6;32;368
0.35495585203170776;6;33;369
0.2502485513687134;6;34;370
0.27582135796546936;6;35;371
0.2601461410522461;6;36;372
0.24850116670131683;6;37;373
0.24967670440673828;6;38;374
0.28719979524612427;6;39;375
0.2771341800689697;6;40;376
0.2755745053291321;6;41;377
0.3829657733440399;6;42;378
0.2904421091079712;6;43;379
0.32117190957069397;6;44;380
0.292387455701828;6;45;381
0.28275126218795776;6;46;382
0.30414363741874695;6;47;383
0.31780892610549927;6;48;384
0.3353492319583893;6;49;385
0.273944616317749;6;50;386
0.2658177614212036;6;51;387
0.3643609881401062;6;52;388
0.2626349925994873;6;53;389
0.29021382331848145;6;54;390
0.2838967740535736;6;55;391
0.28099656105041504;6;56;392
0.3545137643814087;7;1;393
